Persona41, 22:22:16.931830, 22:22:16.932826, 1
Persona39, 22:22:16.931072, 22:22:16.932826, 1
Persona25, 22:22:16.925915, 22:22:16.932826, 1
Persona20, 22:22:16.923361, 22:22:16.932826, 1
Persona10, 22:22:16.917688, 22:22:16.932826, 1
Persona163, 22:22:16.968381, 22:22:30.979483, 1
Persona149, 22:22:16.966125, 22:22:30.979483, 1
Persona148, 22:22:16.965387, 22:22:30.979483, 1
Persona146, 22:22:16.964681, 22:22:30.979483, 1
Persona131, 22:22:16.960903, 22:22:30.979483, 1
Persona201, 22:22:31.010717, 22:22:45.017188, 1
Persona192, 22:22:31.008399, 22:22:45.017188, 1
Persona179, 22:22:31.006769, 22:22:45.017188, 1
Persona177, 22:22:31.004751, 22:22:45.017188, 1
Persona167, 22:22:31.001703, 22:22:45.017188, 1
Persona241, 22:22:45.032040, 22:22:59.044379, 1
Persona232, 22:22:45.030493, 22:22:59.044379, 1
Persona227, 22:22:45.028017, 22:22:59.044379, 1
Persona208, 22:22:45.021554, 22:22:59.044379, 1
Persona207, 22:22:45.017929, 22:22:59.044379, 1
Persona281, 22:22:59.100468, 22:23:13.113407, 1
Persona261, 22:22:59.088562, 22:23:13.113407, 1
Persona258, 22:22:59.074848, 22:23:13.113407, 1
Persona251, 22:22:59.060854, 22:23:13.113407, 1
Persona242, 22:22:59.051527, 22:23:13.113407, 1
Persona323, 22:23:13.246333, 22:23:27.258610, 1
Persona317, 22:23:13.231860, 22:23:27.258610, 1
Persona315, 22:23:13.167463, 22:23:27.258610, 1
Persona307, 22:23:13.127408, 22:23:27.258610, 1
Persona304, 22:23:13.114881, 22:23:27.258610, 1
Persona354, 22:23:27.319093, 22:23:41.343452, 1
Persona349, 22:23:27.305778, 22:23:41.343452, 1
Persona343, 22:23:27.294755, 22:23:41.343452, 1
Persona334, 22:23:27.283971, 22:23:41.343452, 1
Persona327, 22:23:27.269322, 22:23:41.343452, 1
Persona419, 22:23:41.386578, 22:23:55.392860, 1
Persona410, 22:23:41.371882, 22:23:55.392860, 1
Persona372, 22:23:41.368582, 22:23:55.392860, 1
Persona362, 22:23:41.357080, 22:23:55.392860, 1
Persona361, 22:23:41.353257, 22:23:55.392860, 1
Persona453, 22:23:55.436537, 22:24:09.444716, 1
Persona447, 22:23:55.428945, 22:24:09.444716, 1
Persona433, 22:23:55.416687, 22:24:09.444716, 1
Persona426, 22:23:55.404535, 22:24:09.444716, 1
Persona425, 22:23:55.398693, 22:24:09.444716, 1
Persona492, 22:24:09.496681, 22:24:23.505070, 1
Persona488, 22:24:09.492362, 22:24:23.505070, 1
Persona476, 22:24:09.482014, 22:24:23.505070, 1
Persona456, 22:24:09.458184, 22:24:23.505070, 1
Persona455, 22:24:09.446111, 22:24:23.505070, 1
Persona47, 22:24:23.541933, 22:24:37.545988, 2
Persona44, 22:24:23.532613, 22:24:37.545988, 2
Persona2, 22:24:23.530437, 22:24:37.545988, 2
Persona52, 22:24:23.525691, 22:24:37.545988, 2
Persona9, 22:24:23.512565, 22:24:37.545988, 2
Persona220, 22:24:37.559124, 22:24:51.577117, 2
Persona212, 22:24:37.557284, 22:24:51.577117, 2
Persona189, 22:24:37.554612, 22:24:51.577117, 2
Persona165, 22:24:37.551291, 22:24:51.577117, 2
Persona145, 22:24:37.547274, 22:24:51.577117, 2
Persona337, 22:24:51.618314, 22:25:05.623360, 2
Persona321, 22:24:51.609632, 22:25:05.623360, 2
Persona231, 22:24:51.604986, 22:25:05.623360, 2
Persona60, 22:24:51.592128, 22:25:05.623360, 2
Persona225, 22:24:51.585181, 22:25:05.623360, 2
Persona418, 22:25:05.665215, 22:25:19.679927, 2
Persona397, 22:25:05.651897, 22:25:19.679927, 2
Persona371, 22:25:05.647158, 22:25:19.679927, 2
Persona111, 22:25:05.638181, 22:25:19.679927, 2
Persona115, 22:25:05.628363, 22:25:19.679927, 2
Persona133, 22:25:19.723198, 22:25:33.730186, 2
Persona135, 22:25:19.716258, 22:25:33.730186, 2
Persona99, 22:25:19.707093, 22:25:33.730186, 2
Persona132, 22:25:19.699102, 22:25:33.730186, 2
Persona98, 22:25:19.686445, 22:25:33.730186, 2
Persona483, 22:25:33.757067, 22:25:47.780447, 2
Persona124, 22:25:33.755568, 22:25:47.780447, 2
Persona113, 22:25:33.751025, 22:25:47.780447, 2
Persona123, 22:25:33.743475, 22:25:47.780447, 2
Persona443, 22:25:33.734136, 22:25:47.780447, 2
Persona156, 22:25:47.823684, 22:26:01.839234, 2
Persona154, 22:25:47.815799, 22:26:01.839234, 2
Persona96, 22:25:47.804639, 22:26:01.839234, 2
Persona112, 22:25:47.792437, 22:26:01.839234, 2
Persona495, 22:25:47.789690, 22:26:01.839234, 2
Persona221, 22:26:01.886321, 22:26:15.902698, 2
Persona171, 22:26:01.881006, 22:26:15.902698, 2
Persona210, 22:26:01.858790, 22:26:15.902698, 2
Persona209, 22:26:01.852391, 22:26:15.902698, 2
Persona223, 22:26:01.845154, 22:26:15.902698, 2
Persona273, 22:26:15.925910, 22:26:29.942345, 2
Persona267, 22:26:15.924071, 22:26:29.942345, 2
Persona150, 22:26:15.918544, 22:26:29.942345, 2
Persona314, 22:26:15.914585, 22:26:29.942345, 2
Persona374, 22:26:15.906366, 22:26:29.942345, 2
Persona339, 22:26:29.965479, 22:26:43.971502, 2
Persona470, 22:26:29.960388, 22:26:43.971502, 2
Persona448, 22:26:29.957978, 22:26:43.971502, 2
Persona275, 22:26:29.950949, 22:26:43.971502, 2
Persona168, 22:26:29.943926, 22:26:43.971502, 2
Persona373, 22:26:43.977416, 22:26:57.999929, 2
Persona182, 22:26:43.975986, 22:26:57.999929, 2
Persona353, 22:26:43.975634, 22:26:57.999929, 2
Persona480, 22:26:43.974479, 22:26:57.999929, 2
Persona318, 22:26:43.972105, 22:26:57.999929, 2
Persona436, 22:26:58.021933, 22:27:12.043557, 2
Persona439, 22:26:58.019920, 22:27:12.043557, 2
Persona431, 22:26:58.014504, 22:27:12.043557, 2
Persona402, 22:26:58.009610, 22:27:12.043557, 2
Persona211, 22:26:58.002933, 22:27:12.043557, 2
Persona479, 22:27:12.059995, 22:27:26.076980, 2
Persona466, 22:27:12.056533, 22:27:26.076980, 2
Persona217, 22:27:12.053223, 22:27:26.076980, 2
Persona450, 22:27:12.048056, 22:27:26.076980, 2
Persona215, 22:27:12.044228, 22:27:26.076980, 2
Persona300, 22:27:26.089740, 22:27:40.113924, 2
Persona48, 22:27:26.086933, 22:27:40.113924, 2
Persona288, 22:27:26.084531, 22:27:40.113924, 2
Persona278, 22:27:26.082869, 22:27:40.113924, 2
Persona491, 22:27:26.079806, 22:27:40.113924, 2
Persona325, 22:27:40.126241, 22:27:54.138470, 2
Persona310, 22:27:40.124135, 22:27:54.138470, 2
Persona316, 22:27:40.122118, 22:27:54.138470, 2
Persona309, 22:27:40.120111, 22:27:54.138470, 2
Persona290, 22:27:40.115686, 22:27:54.138470, 2
Persona440, 22:27:54.147329, 22:28:08.165132, 2
Persona413, 22:27:54.146216, 22:28:08.165132, 2
Persona386, 22:27:54.144269, 22:28:08.165132, 2
Persona391, 22:27:54.141797, 22:28:08.165132, 2
Persona378, 22:27:54.139307, 22:28:08.165132, 2
Persona435, 22:28:08.198444, 22:28:22.218005, 2
Persona95, 22:28:08.197332, 22:28:22.218005, 2
Persona497, 22:28:08.196075, 22:28:22.218005, 2
Persona423, 22:28:08.193502, 22:28:22.218005, 2
Persona412, 22:28:08.178831, 22:28:22.218005, 2
Persona130, 22:22:16.960381, 22:28:36.220638, 1
Persona128, 22:22:16.959631, 22:28:36.220638, 1
Persona118, 22:22:16.957473, 22:28:36.220638, 1
Persona106, 22:22:16.954642, 22:28:36.220638, 1
Persona101, 22:22:16.953117, 22:28:36.220638, 1
Persona83, 22:22:16.948212, 22:28:50.222167, 1
Persona69, 22:22:16.943580, 22:28:50.222167, 1
Persona68, 22:22:16.943016, 22:28:50.222167, 1
Persona65, 22:22:16.941735, 22:28:50.222167, 1
Persona45, 22:22:16.933281, 22:28:50.222167, 1
Persona469, 22:28:53.224316, 22:29:07.230156, 2
Persona35, 22:34:03.782825, 22:34:17.786235, 2
Persona49, 22:33:53.769445, 22:34:17.786235, 2
