Persona22, 22:22:16.924548, 22:22:16.924973, 1
Persona21, 22:22:16.923902, 22:22:16.924973, 1
Persona4, 22:22:16.914303, 22:22:16.924973, 1
Persona2, 22:22:16.913112, 22:22:16.924973, 1
Persona90, 22:22:16.949957, 22:22:24.958402, 1
Persona86, 22:22:16.948968, 22:22:24.958402, 1
Persona77, 22:22:16.946717, 22:22:24.958402, 1
Persona73, 22:22:16.944975, 22:22:24.958402, 1
Persona108, 22:22:24.976793, 22:22:32.980793, 1
Persona97, 22:22:24.973529, 22:22:32.980793, 1
Persona92, 22:22:24.965804, 22:22:32.980793, 1
Persona91, 22:22:24.958972, 22:22:32.980793, 1
Persona124, 22:22:33.000302, 22:22:41.018655, 1
Persona116, 22:22:32.991468, 22:22:41.018655, 1
Persona113, 22:22:32.986710, 22:22:41.018655, 1
Persona110, 22:22:32.985793, 22:22:41.018655, 1
Persona154, 22:22:41.027431, 22:22:49.036456, 1
Persona147, 22:22:41.025829, 22:22:49.036456, 1
Persona141, 22:22:41.024006, 22:22:49.036456, 1
Persona137, 22:22:41.020510, 22:22:49.036456, 1
Persona172, 22:22:49.049315, 22:22:57.051895, 1
Persona166, 22:22:49.046818, 22:22:57.051895, 1
Persona161, 22:22:49.043258, 22:22:57.051895, 1
Persona156, 22:22:49.037053, 22:22:57.051895, 1
Persona213, 22:22:57.069784, 22:23:05.085056, 1
Persona194, 22:22:57.065649, 22:23:05.085056, 1
Persona193, 22:22:57.058436, 22:23:05.085056, 1
Persona176, 22:22:57.056886, 22:23:05.085056, 1
Persona230, 22:23:05.160062, 22:23:13.188966, 1
Persona222, 22:23:05.153031, 22:23:13.188966, 1
Persona216, 22:23:05.135144, 22:23:13.188966, 1
Persona214, 22:23:05.095547, 22:23:13.188966, 1
Persona259, 22:23:13.243741, 22:23:21.252636, 1
Persona255, 22:23:13.221090, 22:23:21.252636, 1
Persona248, 22:23:13.204522, 22:23:21.252636, 1
Persona238, 22:23:13.199076, 22:23:21.252636, 1
Persona283, 22:23:21.289208, 22:23:29.304181, 1
Persona275, 22:23:21.279695, 22:23:29.304181, 1
Persona268, 22:23:21.264165, 22:23:29.304181, 1
Persona260, 22:23:21.256685, 22:23:29.304181, 1
Persona301, 22:23:29.336012, 22:23:37.351034, 1
Persona296, 22:23:29.327457, 22:23:37.351034, 1
Persona295, 22:23:29.320975, 22:23:37.351034, 1
Persona284, 22:23:29.309177, 22:23:37.351034, 1
Persona333, 22:23:37.391715, 22:23:45.409060, 1
Persona318, 22:23:37.375317, 22:23:45.409060, 1
Persona312, 22:23:37.365397, 22:23:45.409060, 1
Persona305, 22:23:37.357044, 22:23:45.409060, 1
Persona367, 22:23:45.424300, 22:23:53.442908, 1
Persona360, 22:23:45.415901, 22:23:53.442908, 1
Persona357, 22:23:45.414076, 22:23:53.442908, 1
Persona347, 22:23:45.410141, 22:23:53.442908, 1
Persona416, 22:23:53.490873, 22:24:01.506188, 1
Persona403, 22:23:53.479883, 22:24:01.506188, 1
Persona389, 22:23:53.458471, 22:24:01.506188, 1
Persona373, 22:23:53.448563, 22:24:01.506188, 1
Persona431, 22:24:01.528185, 22:24:09.547771, 1
Persona422, 22:24:01.521387, 22:24:09.547771, 1
Persona421, 22:24:01.515238, 22:24:09.547771, 1
