Persona329, 22:23:47.183958, 22:24:05.219357, 2
Persona235, 22:23:47.174733, 22:24:05.219357, 2
Persona80, 22:23:47.169515, 22:24:05.219357, 2
Persona77, 22:23:47.163105, 22:24:05.219357, 2
Persona170, 22:23:47.161049, 22:24:05.219357, 2
Persona194, 22:24:05.261709, 22:24:23.271059, 2
Persona224, 22:24:05.260214, 22:24:23.271059, 2
Persona161, 22:24:05.258128, 22:24:23.271059, 2
Persona166, 22:24:05.255799, 22:24:23.271059, 2
Persona186, 22:24:05.251548, 22:24:23.271059, 2
Persona147, 22:24:05.246262, 22:24:23.271059, 2
Persona184, 22:24:05.240676, 22:24:23.271059, 2
Persona179, 22:24:05.234778, 22:24:23.271059, 2
Persona173, 22:24:05.227932, 22:24:23.271059, 2
Persona467, 22:24:05.223047, 22:24:23.271059, 2
Persona327, 22:24:23.301181, 22:24:41.306939, 2
Persona296, 22:24:23.299269, 22:24:41.306939, 2
Persona295, 22:24:23.297351, 22:24:41.306939, 2
Persona315, 22:24:23.294613, 22:24:41.306939, 2
Persona317, 22:24:23.291479, 22:24:41.306939, 2
Persona283, 22:24:23.286927, 22:24:41.306939, 2
Persona289, 22:24:23.283878, 22:24:41.306939, 2
Persona143, 22:24:23.281828, 22:24:41.306939, 2
Persona214, 22:24:23.277053, 22:24:41.306939, 2
Persona228, 22:24:23.272438, 22:24:41.306939, 2
Persona229, 22:24:41.331541, 22:24:59.338076, 2
Persona438, 22:24:41.330427, 22:24:59.338076, 2
Persona414, 22:24:41.328294, 22:24:59.338076, 2
Persona422, 22:24:41.326421, 22:24:59.338076, 2
Persona388, 22:24:41.324800, 22:24:59.338076, 2
Persona377, 22:24:41.323446, 22:24:59.338076, 2
Persona372, 22:24:41.320530, 22:24:59.338076, 2
Persona333, 22:24:41.316620, 22:24:59.338076, 2
Persona349, 22:24:41.314163, 22:24:59.338076, 2
Persona343, 22:24:41.308009, 22:24:59.338076, 2
Persona271, 22:25:12.523705, 22:25:12.526039, 2
Persona482, 22:24:59.345654, 22:25:12.526039, 2
Persona493, 22:24:59.344023, 22:25:12.526039, 2
Persona226, 22:24:59.342246, 22:25:12.526039, 2
Persona488, 22:24:59.340531, 22:25:12.526039, 2
Persona454, 22:24:59.338570, 22:25:12.526039, 2
Persona78, 22:22:16.947014, 22:25:12.526039, 1
Persona74, 22:22:16.945746, 22:25:12.526039, 1
Persona67, 22:22:16.943329, 22:25:12.526039, 1
Persona64, 22:22:16.942512, 22:25:12.526039, 1
Persona272, 22:25:12.599874, 22:25:30.618092, 2
Persona63, 22:22:16.941359, 22:25:30.618092, 1
Persona62, 22:22:16.940653, 22:25:30.618092, 1
Persona56, 22:22:16.938877, 22:25:30.618092, 1
Persona50, 22:22:16.936370, 22:25:30.618092, 1
Persona48, 22:22:16.935026, 22:25:30.618092, 1
Persona1, 22:22:16.912601, 22:25:30.618092, 1
Persona303, 22:25:42.743134, 22:26:00.758747, 2
Persona351, 22:26:22.860732, 22:26:40.872948, 2
Persona350, 22:26:22.859116, 22:26:40.872948, 2
Persona376, 22:26:52.878831, 22:27:10.890964, 2
Persona368, 22:26:42.829783, 22:27:10.890964, 2
Persona370, 22:26:42.828985, 22:27:10.890964, 2
Persona405, 22:27:12.988238, 22:27:30.995742, 2
Persona394, 22:27:12.986991, 22:27:30.995742, 2
Persona87, 22:27:55.086480, 22:28:13.096963, 2
Persona485, 22:27:43.069499, 22:28:13.096963, 2
Persona420, 22:27:43.004988, 22:28:13.096963, 2
Persona444, 22:28:23.139628, 22:28:41.145787, 2
Persona442, 22:28:13.100105, 22:28:41.145787, 2
Persona437, 22:28:13.098615, 22:28:41.145787, 2
Persona45, 22:28:57.226839, 22:29:15.240176, 2
Persona65, 22:28:57.225594, 22:29:15.240176, 2
Persona106, 22:28:43.227469, 22:29:15.240176, 2
Persona128, 22:28:43.225761, 22:29:15.240176, 2
