Persona16, 22:22:16.921091, 22:22:16.922832, 1
Persona14, 22:22:16.919654, 22:22:16.922832, 1
Persona9, 22:22:16.917411, 22:22:16.922832, 1
Persona8, 22:22:16.916796, 22:22:16.922832, 1
Persona5, 22:22:16.914915, 22:22:16.922832, 1
Persona53, 22:22:16.937892, 22:22:18.954800, 1
Persona52, 22:22:16.937094, 22:22:18.954800, 1
Persona46, 22:22:16.933840, 22:22:18.954800, 1
Persona42, 22:22:16.932155, 22:22:18.954800, 1
Persona33, 22:22:16.928856, 22:22:18.954800, 1
Persona81, 22:22:18.963945, 22:22:20.967643, 1
Persona76, 22:22:18.963249, 22:22:20.967643, 1
Persona59, 22:22:18.961669, 22:22:20.967643, 1
Persona57, 22:22:18.960954, 22:22:20.967643, 1
Persona55, 22:22:18.958687, 22:22:20.967643, 1
Persona120, 22:22:20.978546, 22:22:22.984763, 1
Persona114, 22:22:20.977082, 22:22:22.984763, 1
Persona93, 22:22:20.974352, 22:22:22.984763, 1
Persona89, 22:22:20.972223, 22:22:22.984763, 1
Persona88, 22:22:20.969808, 22:22:22.984763, 1
Persona165, 22:22:22.997006, 22:22:25.006088, 1
Persona162, 22:22:22.995228, 22:22:25.006088, 1
Persona153, 22:22:22.992927, 22:22:25.006088, 1
Persona145, 22:22:22.989021, 22:22:25.006088, 1
Persona121, 22:22:22.985491, 22:22:25.006088, 1
Persona199, 22:22:25.016773, 22:22:27.024068, 1
Persona189, 22:22:25.014970, 22:22:27.024068, 1
Persona178, 22:22:25.013420, 22:22:27.024068, 1
Persona174, 22:22:25.012076, 22:22:27.024068, 1
Persona170, 22:22:25.007748, 22:22:27.024068, 1
Persona225, 22:22:27.036919, 22:22:29.046243, 1
Persona220, 22:22:27.035499, 22:22:29.046243, 1
Persona218, 22:22:27.033489, 22:22:29.046243, 1
Persona212, 22:22:27.030366, 22:22:29.046243, 1
Persona205, 22:22:27.024599, 22:22:29.046243, 1
Persona265, 22:22:29.063449, 22:22:31.071325, 1
Persona246, 22:22:29.060353, 22:22:31.071325, 1
Persona235, 22:22:29.054811, 22:22:31.071325, 1
Persona234, 22:22:29.051688, 22:22:31.071325, 1
Persona231, 22:22:29.048564, 22:22:31.071325, 1
Persona321, 22:22:31.081903, 22:22:33.087361, 1
Persona308, 22:22:31.079242, 22:22:33.087361, 1
Persona299, 22:22:31.078401, 22:22:33.087361, 1
Persona291, 22:22:31.073782, 22:22:33.087361, 1
Persona276, 22:22:31.071891, 22:22:33.087361, 1
Persona337, 22:22:33.101726, 22:22:35.115158, 1
Persona336, 22:22:33.097032, 22:22:35.115158, 1
Persona335, 22:22:33.093915, 22:22:35.115158, 1
Persona329, 22:22:33.092282, 22:22:35.115158, 1
Persona322, 22:22:33.088737, 22:22:35.115158, 1
Persona390, 22:22:35.125368, 22:22:37.134327, 1
