Persona17, 22:22:16.921544, 22:22:16.922611, 1
Persona11, 22:22:16.918202, 22:22:16.922611, 1
Persona7, 22:22:16.915965, 22:22:16.922611, 1
Persona109, 22:22:16.955371, 22:22:24.965636, 1
Persona102, 22:22:16.953554, 22:22:24.965636, 1
Persona100, 22:22:16.952849, 22:22:24.965636, 1
Persona122, 22:22:24.970868, 22:22:32.981744, 1
Persona115, 22:22:24.967075, 22:22:32.981744, 1
Persona111, 22:22:24.966496, 22:22:32.981744, 1
Persona173, 22:22:32.998432, 22:22:41.002416, 1
Persona152, 22:22:32.995175, 22:22:41.002416, 1
Persona123, 22:22:32.987382, 22:22:41.002416, 1
Persona184, 22:22:41.013396, 22:22:49.023019, 1
Persona181, 22:22:41.008940, 22:22:49.023019, 1
Persona175, 22:22:41.002922, 22:22:49.023019, 1
Persona202, 22:22:49.028054, 22:22:57.035202, 1
Persona200, 22:22:49.026366, 22:22:57.035202, 1
Persona186, 22:22:49.025095, 22:22:57.035202, 1
Persona224, 22:22:57.044491, 22:23:05.053759, 1
Persona221, 22:22:57.040641, 22:23:05.053759, 1
Persona204, 22:22:57.037384, 22:23:05.053759, 1
Persona263, 22:23:05.114765, 22:23:13.134324, 1
Persona250, 22:23:05.076557, 22:23:13.134324, 1
Persona228, 22:23:05.063767, 22:23:13.134324, 1
Persona280, 22:23:13.171099, 22:23:21.177571, 1
Persona273, 22:23:13.162138, 22:23:21.177571, 1
Persona267, 22:23:13.149011, 22:23:21.177571, 1
Persona293, 22:23:21.203634, 22:23:29.215530, 1
Persona292, 22:23:21.199094, 22:23:29.215530, 1
Persona289, 22:23:21.184597, 22:23:29.215530, 1
Persona338, 22:23:29.238206, 22:23:37.246945, 1
Persona332, 22:23:29.226344, 22:23:37.246945, 1
Persona326, 22:23:29.221386, 22:23:37.246945, 1
Persona344, 22:23:37.309390, 22:23:45.321709, 1
Persona341, 22:23:37.277620, 22:23:45.321709, 1
Persona339, 22:23:37.262592, 22:23:45.321709, 1
Persona353, 22:23:45.344537, 22:23:53.357470, 1
Persona348, 22:23:45.341389, 22:23:53.357470, 1
Persona345, 22:23:45.332502, 22:23:53.357470, 1
Persona377, 22:23:53.368802, 22:24:01.388471, 1
Persona365, 22:23:53.364429, 22:24:01.388471, 1
Persona355, 22:23:53.362034, 22:24:01.388471, 1
Persona406, 22:24:01.409717, 22:24:09.415027, 1
Persona402, 22:24:01.401457, 22:24:09.415027, 1
Persona388, 22:24:01.398548, 22:24:09.415027, 1
Persona415, 22:24:09.436504, 22:24:17.445811, 1
Persona414, 22:24:09.425637, 22:24:17.445811, 1
Persona408, 22:24:09.417945, 22:24:17.445811, 1
Persona460, 22:24:17.468385, 22:24:25.474574, 1
Persona457, 22:24:17.464919, 22:24:25.474574, 1
Persona450, 22:24:17.459701, 22:24:25.474574, 1
Persona466, 22:24:25.492487, 22:24:33.510351, 1
Persona465, 22:24:25.489706, 22:24:33.510351, 1
Persona462, 22:24:25.478636, 22:24:33.510351, 1
Persona486, 22:24:33.540146, 22:24:41.548379, 1
Persona482, 22:24:33.527651, 22:24:41.548379, 1
Persona474, 22:24:33.520292, 22:24:41.548379, 1
Persona33, 22:24:41.574073, 22:24:49.582577, 2
Persona498, 22:24:41.567023, 22:24:49.582577, 1
Persona491, 22:24:41.555909, 22:24:49.582577, 1
Persona81, 22:24:49.601151, 22:24:57.628108, 2
Persona21, 22:24:49.590752, 22:24:57.628108, 2
Persona22, 22:24:49.586642, 22:24:57.628108, 2
Persona88, 22:24:57.654972, 22:25:05.672198, 2
Persona25, 22:24:57.649452, 22:25:05.672198, 2
Persona55, 22:24:57.632733, 22:25:05.672198, 2
Persona90, 22:25:05.683049, 22:25:13.687415, 2
Persona26, 22:25:05.680052, 22:25:13.687415, 2
Persona24, 22:25:05.677562, 22:25:13.687415, 2
Persona91, 22:25:13.703332, 22:25:21.712141, 2
Persona322, 22:25:13.698424, 22:25:21.712141, 2
Persona218, 22:25:13.692453, 22:25:21.712141, 2
Persona131, 22:25:21.734287, 22:25:29.743400, 2
Persona108, 22:25:21.720768, 22:25:29.743400, 2
Persona97, 22:25:21.712980, 22:25:29.743400, 2
Persona94, 22:25:29.754622, 22:25:37.774763, 2
Persona104, 22:25:29.751344, 22:25:37.774763, 2
Persona393, 22:25:29.745072, 22:25:37.774763, 2
Persona167, 22:25:37.784627, 22:25:45.789539, 2
Persona477, 22:25:37.781039, 22:25:45.789539, 2
Persona407, 22:25:37.778959, 22:25:45.789539, 2
Persona216, 22:25:45.804968, 22:25:53.822926, 2
Persona193, 22:25:45.799282, 22:25:53.822926, 2
Persona201, 22:25:45.792635, 22:25:53.822926, 2
Persona375, 22:25:53.833545, 22:26:01.858341, 2
Persona222, 22:25:53.830895, 22:26:01.858341, 2
Persona230, 22:25:53.827802, 22:26:01.858341, 2
Persona242, 22:26:01.875913, 22:26:09.879738, 2
Persona359, 22:26:01.872942, 22:26:09.879738, 2
Persona282, 22:26:01.867693, 22:26:09.879738, 2
Persona259, 22:26:09.890192, 22:26:17.894150, 2
Persona248, 22:26:09.887899, 22:26:17.894150, 2
Persona255, 22:26:09.884454, 22:26:17.894150, 2
Persona404, 22:26:17.902808, 22:26:25.909268, 2
Persona464, 22:26:17.900595, 22:26:25.909268, 2
Persona323, 22:26:17.895188, 22:26:25.909268, 2
Persona160, 22:26:25.920689, 22:26:33.925660, 2
Persona411, 22:26:25.917394, 22:26:33.925660, 2
Persona401, 22:26:25.911827, 22:26:33.925660, 2
Persona183, 22:26:33.928788, 22:26:41.942585, 2
Persona180, 22:26:33.928098, 22:26:41.942585, 2
Persona354, 22:26:33.926144, 22:26:41.942585, 2
Persona433, 22:26:41.945796, 22:26:49.960142, 2
Persona425, 22:26:41.944785, 22:26:49.960142, 2
Persona416, 22:26:41.942762, 22:26:49.960142, 2
Persona233, 22:26:49.965536, 22:26:57.969110, 2
Persona236, 22:26:49.963347, 22:26:57.969110, 2
Persona458, 22:26:49.962047, 22:26:57.969110, 2
Persona256, 22:26:57.976882, 22:27:05.982298, 2
Persona240, 22:26:57.975555, 22:27:05.982298, 2
Persona239, 22:26:57.971725, 22:27:05.982298, 2
Persona78, 22:27:05.987303, 22:27:13.995678, 2
Persona245, 22:27:05.985813, 22:27:13.995678, 2
Persona247, 22:27:05.983171, 22:27:13.995678, 2
Persona298, 22:27:13.999922, 22:27:22.013659, 2
Persona286, 22:27:13.997338, 22:27:22.013659, 2
Persona74, 22:27:13.996028, 22:27:22.013659, 2
Persona306, 22:27:22.017762, 22:27:30.023169, 2
Persona56, 22:27:22.015921, 22:27:30.023169, 2
Persona1, 22:27:22.014643, 22:27:30.023169, 2
Persona363, 22:27:30.026492, 22:27:38.043023, 2
Persona331, 22:27:30.025036, 22:27:38.043023, 2
Persona311, 22:27:30.023678, 22:27:38.043023, 2
Persona473, 22:27:43.071013, 22:27:43.073018, 2
Persona384, 22:27:38.044882, 22:27:43.073018, 2
Persona369, 22:27:38.043807, 22:27:43.073018, 2
Persona95, 22:22:16.951250, 22:27:51.084228, 1
Persona87, 22:22:16.949262, 22:27:51.084228, 1
Persona29, 22:22:16.927467, 22:27:51.084228, 1
Persona428, 22:27:53.046557, 22:28:01.049460, 2
Persona429, 22:28:03.076871, 22:28:11.089880, 2
Persona452, 22:28:33.153556, 22:28:41.164725, 2
Persona130, 22:28:43.223895, 22:28:51.227351, 2
Persona61, 22:33:23.766632, 22:33:31.773214, 2
Persona51, 22:33:33.768506, 22:33:41.786131, 2
Persona13, 22:33:43.777115, 22:33:51.793793, 2
Persona23, 22:34:23.795080, 22:34:31.800160, 2
