Persona19, 22:22:16.923460, 22:22:16.924380, 1
Persona18, 22:22:16.922243, 22:22:16.924380, 1
Persona75, 22:22:16.946074, 22:22:21.927185, 1
Persona72, 22:22:16.944611, 22:22:21.927185, 1
Persona80, 22:22:21.931649, 22:22:26.939215, 1
Persona79, 22:22:21.927419, 22:22:26.939215, 1
Persona104, 22:22:26.944350, 22:22:36.950331, 1
Persona94, 22:22:26.939905, 22:22:36.950331, 1
Persona112, 22:22:36.960496, 22:22:46.969651, 1
Persona107, 22:22:36.951054, 22:22:46.969651, 1
Persona125, 22:22:46.983527, 22:22:56.992573, 1
Persona119, 22:22:46.973832, 22:22:56.992573, 1
Persona134, 22:22:56.997774, 22:23:07.008211, 1
Persona129, 22:22:56.993535, 22:23:07.008211, 1
Persona143, 22:23:07.097062, 22:23:17.122593, 1
Persona136, 22:23:07.024588, 22:23:17.122593, 1
Persona155, 22:23:17.153234, 22:23:27.157801, 1
Persona151, 22:23:17.136412, 22:23:27.157801, 1
Persona160, 22:23:27.188108, 22:23:37.199603, 1
Persona159, 22:23:27.179346, 22:23:37.199603, 1
Persona180, 22:23:37.292557, 22:23:47.297303, 1
Persona164, 22:23:37.224774, 22:23:47.297303, 1
Persona183, 22:23:47.306167, 22:23:57.334916, 1
Persona182, 22:23:47.299801, 22:23:57.334916, 1
Persona190, 22:23:57.356578, 22:24:07.385881, 1
Persona185, 22:23:57.348009, 22:24:07.385881, 1
Persona196, 22:24:07.405396, 22:24:17.416237, 1
Persona195, 22:24:07.386194, 22:24:17.416237, 1
Persona226, 22:24:17.436979, 22:24:27.456533, 1
Persona217, 22:24:17.425113, 22:24:27.456533, 1
Persona243, 22:24:27.493754, 22:24:37.498809, 1
Persona240, 22:24:27.472445, 22:24:37.498809, 1
Persona247, 22:24:37.505402, 22:24:47.518252, 1
Persona245, 22:24:37.502466, 22:24:47.518252, 1
Persona254, 22:24:47.530936, 22:24:57.537715, 1
Persona249, 22:24:47.522487, 22:24:57.537715, 1
Persona272, 22:24:57.580103, 22:25:07.598582, 1
Persona270, 22:24:57.550134, 22:25:07.598582, 1
Persona286, 22:25:07.630525, 22:25:17.640860, 1
Persona285, 22:25:07.610790, 22:25:17.640860, 1
Persona298, 22:25:17.658093, 22:25:27.671170, 1
Persona288, 22:25:17.650436, 22:25:27.671170, 1
Persona309, 22:25:27.703720, 22:25:37.722142, 1
Persona303, 22:25:27.680217, 22:25:37.722142, 1
Persona316, 22:25:37.737524, 22:25:47.747214, 1
Persona313, 22:25:37.724664, 22:25:47.747214, 1
Persona330, 22:25:47.767483, 22:25:57.777924, 1
Persona325, 22:25:47.759661, 22:25:57.777924, 1
Persona346, 22:25:57.803320, 22:26:07.811878, 1
Persona331, 22:25:57.788725, 22:26:07.811878, 1
Persona351, 22:26:07.825410, 22:26:17.833327, 1
Persona350, 22:26:07.815300, 22:26:17.833327, 1
Persona366, 22:26:17.844113, 22:26:27.859974, 1
Persona356, 22:26:17.841383, 22:26:27.859974, 1
Persona379, 22:26:27.875064, 22:26:37.897417, 1
Persona369, 22:26:27.865079, 22:26:37.897417, 1
Persona383, 22:26:37.902565, 22:26:47.909320, 1
Persona381, 22:26:37.897830, 22:26:47.909320, 1
Persona391, 22:26:47.917643, 22:26:57.929840, 1
Persona384, 22:26:47.913444, 22:26:57.929840, 1
Persona405, 22:26:57.937670, 22:27:07.961515, 1
Persona394, 22:26:57.932639, 22:27:07.961515, 1
Persona440, 22:27:07.985756, 22:27:17.993738, 1
Persona413, 22:27:07.971581, 22:27:17.993738, 1
Persona472, 22:27:18.010055, 22:27:28.028327, 1
Persona461, 22:27:18.000071, 22:27:28.028327, 1
Persona485, 22:27:28.042518, 22:27:38.067338, 1
Persona473, 22:27:28.039003, 22:27:38.067338, 1
Persona497, 22:27:38.086825, 22:27:48.096020, 1
Persona490, 22:27:38.071966, 22:27:48.096020, 1
Persona76, 22:27:48.124647, 22:27:58.142016, 2
Persona4, 22:27:48.105811, 22:27:58.142016, 2
Persona41, 22:27:58.159649, 22:28:08.163765, 2
Persona59, 22:27:58.149553, 22:28:08.163765, 2
Persona36, 22:28:08.181126, 22:28:18.195348, 2
Persona20, 22:28:08.168917, 22:28:18.195348, 2
Persona174, 22:28:18.198379, 22:28:28.207819, 2
Persona178, 22:28:18.196842, 22:28:28.207819, 2
Persona86, 22:28:28.219429, 22:28:38.225536, 2
Persona102, 22:28:28.211134, 22:28:38.225536, 2
Persona291, 22:28:38.246155, 22:28:48.263805, 2
Persona205, 22:28:38.235144, 22:28:48.263805, 2
Persona148, 22:28:48.278634, 22:28:58.287497, 2
Persona308, 22:28:48.268926, 22:28:58.287497, 2
Persona427, 22:28:58.300227, 22:29:08.314307, 2
Persona398, 22:28:58.290991, 22:29:08.314307, 2
Persona110, 22:29:08.327389, 22:29:18.338159, 2
Persona142, 22:29:08.320846, 22:29:18.338159, 2
Persona496, 22:29:18.355012, 22:29:28.364785, 2
Persona116, 22:29:18.344910, 22:29:28.364785, 2
Persona175, 22:29:28.371013, 22:29:38.381550, 2
Persona481, 22:29:28.368991, 22:29:38.381550, 2
Persona141, 22:29:38.393900, 22:29:48.413598, 2
Persona181, 22:29:38.383204, 22:29:48.413598, 2
Persona219, 22:29:48.431276, 22:29:58.438264, 2
Persona31, 22:29:48.420229, 22:29:58.438264, 2
Persona207, 22:29:58.447311, 22:30:08.456680, 2
Persona103, 22:29:58.442754, 22:30:08.456680, 2
Persona138, 22:30:08.467340, 22:30:18.476396, 2
Persona213, 22:30:08.457369, 22:30:18.476396, 2
Persona320, 22:30:18.483885, 22:30:28.490774, 2
Persona250, 22:30:18.481777, 22:30:28.490774, 2
Persona157, 22:30:28.502878, 22:30:38.508208, 2
Persona238, 22:30:28.496798, 22:30:38.508208, 2
Persona284, 22:30:38.517410, 22:30:48.520274, 2
Persona326, 22:30:38.512732, 22:30:48.520274, 2
Persona188, 22:30:48.526013, 22:30:58.537577, 2
Persona305, 22:30:48.522469, 22:30:58.537577, 2
Persona360, 22:30:58.544086, 22:31:08.551418, 2
Persona345, 22:30:58.541604, 22:31:08.551418, 2
Persona203, 22:31:08.556725, 22:31:18.580105, 2
Persona357, 22:31:08.553955, 22:31:18.580105, 2
Persona206, 22:31:18.590421, 22:31:28.596921, 2
Persona389, 22:31:18.583861, 22:31:28.596921, 2
Persona453, 22:31:28.602439, 22:31:38.614320, 2
Persona426, 22:31:28.597896, 22:31:38.614320, 2
Persona462, 22:31:38.615633, 22:31:48.624876, 2
Persona457, 22:31:38.615084, 22:31:48.624876, 2
